,label,centroid-0,centroid-1,area,eccentricity,euler_number,extent,feret_diameter_max,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-1-0,inertia_tensor-1-1,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,moments_normalized-0-0,moments_normalized-0-1,moments_normalized-0-2,moments_normalized-0-3,moments_normalized-1-0,moments_normalized-1-1,moments_normalized-1-2,moments_normalized-1-3,moments_normalized-2-0,moments_normalized-2-1,moments_normalized-2-2,moments_normalized-2-3,moments_normalized-3-0,moments_normalized-3-1,moments_normalized-3-2,moments_normalized-3-3,orientation,perimeter,perimeter_crofton,solidity,sd_intensity,skew_intensity,pixelcount,mean_int,class
230,231,669.6514195583596,290.6940063091483,634,0.7910757057255656,1,0.584331797235023,36.68787265568828,72.54674641005482,-22.85232712038133,-22.85232712038133,44.82959577665216,85.41435609281795,31.96198609388903,634.0,11218.0,244486.0,5886202.0,8655.0,167630.0,3826252.0,94592942.0,146575.0,3013766.0,70235292.0,1747304942.0,2813907.0,60204092.0,1417778134.0,35252844056.0,634.0,9.663381206337363e-13,45994.63722397476,-67393.62895441288,1.2256862191861728e-13,14488.375394321763,-24043.773417986013,1906252.2702211733,28421.963722397475,24693.242782792142,1558334.9026211037,-1749579.2202838962,36949.875339589344,1303294.8303443713,854220.5706864328,129453131.49493353,0.18513618641436436,0.007108130886222365,0.0003115494809217234,1.9425977324282326e-05,5.048691443257603e-11,-6.859379649659552e-08,-1.510411732973324e-09,,,0.11442704481081202,-0.006658795813513732,,0.036044680000601466,-0.0023756337247406033,0.0074801895003981525,0.07070914160355232,0.002439804239883835,0.006114951603618493,-0.0002726598612466253,0.003650815055345098,0.005114166922268919,0.0001331243876110865,0.0008012269136101463,1.057968996090719,102.46803743153548,99.82730816556167,0.9296187683284457,24.39416170189242,0.4950707370315327,634,210.60410094637223,pheno
231,232,729.8964823109053,2314.554224749635,19871,0.5505260693491963,1,0.8117238562091503,175.96022277776305,1904.45802037302,51.986963901665796,51.986963901665796,1335.2478518501084,1909.1671224266904,1330.5387497964382,19871.0,1640435.0,173268325.0,20655193889.0,1428655.0,116908473.0,12343286343.0,1476080551515.0,129247979.0,10438585785.0,1084081814523.0,127902894723987.0,13088903779.0,1041945919317.0,106056889903791.0,1.2294176809058232e+16,19871.0,-3.404068138479488e-10,37843485.32283228,102882459.6559454,-7.57452767174982e-10,-1033032.9596900011,56465749.85335992,-1818710410.9042563,26532710.064113505,-82838049.97625507,37697634870.2647,-148806033333.28424,-18788296.463602237,-4711526861.592192,155529741526.70184,-11008249976622.635,0.16303688149681084,0.0008479300050894513,5.128698611192318e-05,5.878943532666741e-07,-2.988636527933645e-12,-1.1961702807770129e-08,1.2202242826085445e-12,,,0.09584107595858386,0.0018483832750689547,,-0.00261622283235196,0.0010144620180369724,-0.0002317951703322578,0.06719580553822699,-0.0014882659942956347,0.0048045745180133985,-0.00013454002631125325,-0.0003375499873009956,-0.0006004854675378348,0.00014061913383793211,-7.06056392827084e-05,-1.480460498592357,538.9604614807105,513.648075188556,0.9815263027908125,239.47030505988022,0.03684925976166391,19871,631.167480247597,pheno
232,233,709.2633363068688,1935.3680642283675,5605,0.8088197472178902,1,0.6693336517793169,124.55520864259351,415.66595602085243,230.40861066923668,230.40861066923668,628.9700830706621,776.2132548784595,268.42278421305514,5605.0,209448.0,10156474.0,557682150.0,281726.0,9236115.0,407768627.0,20847996081.0,17685866.0,531050407.0,21860835579.0,1058028107197.0,1251761714.0,35028646605.0,1355984021537.0,62450091497187.0,5605.0,-9.549694368615746e-12,2329807.683496878,4033570.9209441296,5.474021236295812e-11,-1291440.2628010716,-6212395.979069188,-1076539804.442377,3525377.315611061,-11977.123498881621,1606714617.350465,7155777076.656454,8416632.117451614,-1957363919.3016865,-5039246031.227132,-1570803855104.0706,0.18637574292444506,0.008207631681557196,0.00013529954296977607,3.801892903057319e-06,-8.422515729236724e-11,-3.413247730584924e-07,1.8476459801083848e-11,,,0.0741598494238809,0.0017149468114405187,,-0.04110769146641154,-0.0026413143302850025,-0.006113687575697978,0.11221589350056416,-5.092294187262873e-06,0.009124559215788525,0.0005428028800451612,0.0035784858369399767,-0.011115902473065268,-0.00038225300057618844,-0.0015915470821906376,-0.5686406426298399,311.4213562373095,297.9274764527073,0.9700588438906196,185.4312936077955,-1.0847112504197725,5605,692.0768956289028,pheno
233,234,710.5971349585323,466.7622518220658,3979,0.8317589021212077,1,0.7123165055495883,98.85848471426213,179.5996708277643,24.566501716317738,24.566501716317738,576.3481295145835,577.8634893802409,178.08431096210697,3979.0,110466.0,3781412.0,144784014.0,189389.0,5160115.0,173183831.0,6496370353.0,11307663.0,304596867.0,9958297315.0,362728841409.0,760091363.0,20383776229.0,651556340501.0,23092748302855.0,3979.0,1.3375967000683886e-11,714627.090223674,124187.33769871476,8.186873401427874e-11,-97750.11032922828,-1373019.9406239924,-54558994.9022721,2293289.2073385273,-24070.337953131384,272730405.3803868,588000201.6155223,3571009.322122975,-50279673.26425995,-1078525210.0598106,-31967703688.91059,0.18998436801767973,0.010094677851424051,5.932994840089159e-05,4.853796907577468e-06,8.128853003724378e-11,4.7652218649223924e-07,-1.3292454489733207e-11,,,0.04513688636033281,0.0001243490492279731,,-0.006174039134535747,-0.0013748078294572256,-0.00086605314594777,0.14484748165734693,-2.4101681335092022e-05,0.004329240778690705,0.00014796830127005066,0.00357565934030661,-0.0007981244758217658,-0.00027140729334957747,-0.00012753097632199877,-0.06160593480415253,263.7228714274745,252.70647722726181,0.9606470304200869,71.20200260464193,-0.19636521026214615,3979,385.545614475999,pheno
234,235,721.7212863705972,721.4770290964778,6530,0.8271375487197739,1,0.5516600489989018,144.30869689661813,384.6335458444825,-206.6150372060628,-206.6150372060628,927.4240032457095,997.1228140138634,314.93473507632865,6530.0,283905.0,14855003.0,860685099.0,383450.0,18020463.0,969905185.0,56734287507.0,28572756.0,1387935977.0,75305904423.0,4386475932197.0,2425355948.0,120346168287.0,6556001819581.0,379441324278375.0,6530.0,-1.4779288903810084e-12,2511657.054364471,-3565072.3252205867,1.0018652574217413e-10,1349196.19295559,-19717784.475055613,1114600756.3210127,6056078.741194483,-12775639.011889959,2283987495.566069,-31898852097.28621,36285492.43766439,3192650708.6871896,-31001555964.099323,2277959044270.5244,0.20092764917154549,0.010913948229152856,0.0008689320265429262,4.560776661322036e-05,-3.664064449898308e-09,-2.833569044354992e-06,8.307095972327585e-09,,,0.05890253381998202,-0.0010346307735202077,,0.03164089390598205,-0.005722359812789845,0.00400294653556045,0.14202511535156348,-0.003707658097025785,0.008202649945095165,-0.0014176823108616528,0.010530526082951056,0.011465998045593707,-0.0013778037330449972,0.001252833006237061,0.3253491422553871,369.7766952966369,353.64450612736306,0.8717127219329862,202.1689675402079,-0.5365913340883889,6530,800.905819295559,pheno
235,236,709.9424162589387,83.93263078660144,5314,0.7499050480861152,1,0.6495538442733162,112.76967677527502,403.07186334618063,167.69168516735033,167.69168516735033,624.9097439546923,715.0467973250464,312.9348099758265,5314.0,180318.0,8260588.0,440671176.0,228196.0,6852177.0,292560921.0,15078138885.0,13120058.0,343633845.0,13234782229.0,636996548697.0,878038180.0,20232825951.0,694608573531.0,30597504964491.0,5314.0,-1.1397105481592007e-11,2141923.8818216035,15005468.806056516,-8.955680641520303e-11,-891113.6149792996,-1693028.8675809784,-594852126.8329637,3320770.3793752347,-25031095.435899,1216312044.407875,-12465786512.091951,29427380.159611944,-1406855104.9763374,15553552760.85373,-819718331598.183,0.19344779964261816,0.0057259946765745445,0.002196701816959513,0.00020524161832429988,1.359521743678648e-07,1.487026945557103e-05,-2.2557968050531966e-08,,,0.07585093401320674,0.007289465639646495,,-0.03155658358437153,-0.0008224518618291996,-0.003964097871758088,0.11759686562941142,-0.01215978737225804,0.008105510208564658,-0.0011395785333216312,0.014295446500926758,-0.009375290220782406,0.0014218513068518655,-0.0010279652817519658,-0.4932084846458114,313.86500705120545,300.2442026968009,0.9055896387184731,92.179957679942,-0.7336484099308949,5314,459.41531802785096,pheno
236,237,702.582546108862,917.0535312640576,4446,0.7533403285382613,1,0.6985074626865672,96.5090669315583,560.2306026898682,-17.408536668036604,-17.408536668036604,243.6547920778334,561.1850225210112,242.70037224669042,4446.0,231430.0,14537534.0,1003075846.0,149308.0,7849407.0,494802137.0,34146168825.0,6097432.0,329116009.0,20906686807.0,1443866347123.0,277906636.0,15404877669.0,984570961859.0,67923780690135.0,4446.0,3.892353106493829e-11,2490785.259559154,-12962471.332332512,2.12878603633726e-11,77398.35402609075,-1462984.1463149777,59639647.48066014,1083289.2055780473,6524674.171872434,453990642.4360673,4969411222.354421,380125.32323565305,19643723.731912404,-1302696744.658954,-13815757918.055283,0.18081092999723383,0.005131426291301912,0.0006224809068544297,2.4532617817238847e-05,2.843256514754373e-09,1.7135628462115538e-06,1.0520387290142058e-09,,,0.12600778288121192,-0.009834768986071923,,0.003915550307700541,-0.0011099820968093438,0.0006786200591003715,0.05480314711602191,0.004950341763124947,0.005165811161122065,0.000848031202774801,0.0002884052464944473,0.00022351951299216853,-0.00022230550819671345,-3.53587482032244e-05,1.516026341372972,279.37972567696687,267.5501058396159,0.9383706205149852,583.7708601153346,0.5179574363744801,4446,1433.6608187134502,pheno
237,238,682.974358974359,281.5769230769231,234,0.9462022205279783,1,0.375,30.528675044947494,35.10733070348455,-28.14299802761342,-28.14299802761342,34.34976988823143,62.874097236350266,6.583003355365706,234.0,2943.0,45229.0,768843.0,2802.0,41826.0,693986.0,12306900.0,41590.0,666870.0,11477382.0,207993600.0,683082.0,11352150.0,199209806.0,3651201288.0,234.0,1.1368683772161603e-13,8215.115384615385,-6640.402366863902,-1.7763568394002505e-13,6585.46153846154,-13251.968441814615,475459.84103322716,8037.846153846154,-13917.591715976323,421142.0728771556,-1776247.6407076071,-7427.700197238658,428268.3500227583,-1824428.2119816318,33637978.797702216,0.29682521620391444,0.05786922438304146,0.0032469292487707687,0.0012119440830037473,2.402880535618985e-06,0.0002914909154879977,-7.790021477548689e-08,,,0.150031327792669,-0.00792783772829643,,0.12026922234022829,-0.015821248409805106,0.03710789068842061,0.1467938884112454,-0.0166159221380213,0.032868588797446356,-0.009062499865861625,-0.008867776168502525,0.03342476850078314,-0.009308319429925362,0.011219318129912358,0.7921273245538027,72.5685424949238,71.48080947152056,0.896551724137931,21.329622800804607,0.26887339995304493,234,210.1965811965812,pheno
238,239,709.1846799580272,2857.9296956977964,2859,0.9267428196954993,1,0.5017550017550018,98.85848471426213,319.42108039008644,-259.68244864342887,-259.68244864342887,374.52692864014045,608.1140775818233,85.8339314484036,2859.0,105582.0,4812336.0,244576290.0,109170.0,4774047.0,237890165.0,12788610609.0,5239394.0,249719289.0,13069925015.0,725769783483.0,281888052.0,14156166207.0,764512920125.0,43356045063861.0,2859.0,4.547473508864641e-13,913224.8688352571,-592047.0950431029,2.843592028511921e-11,742432.1206715632,-702929.5958342084,489828000.02059776,1070772.4889821615,-469002.897666725,493445245.462789,-957642520.7674712,49259.33670334532,552298878.0894076,-909318905.6556059,377814558552.35315,0.24272403253942879,0.033371730154273874,2.7857988270762552e-05,8.130775484267081e-06,1.1775661836167962e-10,1.2487183990265688e-06,-3.328135793702696e-11,,,0.11172475704445137,-0.0013546305513391624,,0.09082981764373169,-0.0016083347320337488,0.020960475999524456,0.13099927549497742,-0.001073099858381514,0.02111526336625778,-0.0007663971435379243,0.000112707592007011,0.023633698723369245,-0.0007277239645760304,0.005654862734875664,0.7325447210845756,235.9066376115481,226.33503392335507,0.9711277173913043,98.00868252392678,-0.19308374752196245,2859,416.2441413081497,pheno
239,240,687.7346153846154,272.03076923076924,260,0.7377612342698967,1,0.5909090909090909,24.413111231467404,19.837514792899416,-7.915857988165677,-7.915857988165677,28.741109467455622,33.37112402103954,15.207500239315497,260.0,2088.0,21926.0,267810.0,3311.0,28648.0,319208.0,4074886.0,49637.0,445214.0,5089190.0,66292760.0,809267.0,7384564.0,85374884.0,1122912442.0,260.0,1.2789769243681803e-13,5157.753846153847,8885.892071005916,3.907985046680551e-13,2058.123076923076,6932.200118343199,99210.78981702322,7472.688461538461,-5828.103905325447,126626.92748793813,145963.1138310213,-13164.730739644969,106883.35496904868,97778.59481150346,3459675.73514212,0.186840862539827,0.004880432379940992,0.0015560147726063742,4.056306812581282e-05,-4.503815449655238e-09,-1.1033043663182894e-06,9.14141958897097e-09,,,0.07629813381884389,0.008152065566683216,,0.030445607646791065,0.006359715989630017,0.005644673976844744,0.11054272872098314,-0.005346799711948012,0.00720453615657363,0.0005150345950115256,-0.012077543515016699,0.006081210455680967,0.00034501428242918143,0.000757080401408853,0.5292453133556311,66.5269119345812,65.75298453161076,0.9252669039145908,16.394263591214607,0.3204982462016082,260,194.23461538461538,pheno
240,241,710.1712592592593,1640.8965925925927,3375,0.6683165490844513,1,0.8018531717747683,78.81624198095213,238.24619579698214,68.19947570919071,68.19947570919071,326.20652211796977,363.37697964907727,201.0757382658746,3375.0,104276.0,4025854.0,173420456.0,118703.0,3437345.0,127580989.0,5336310641.0,5275881.0,147648131.0,5316249899.0,216110051555.0,262439819.0,7196440751.0,253048081243.0,10040628848735.0,3375.0,-1.972466634470038e-11,804080.9108148146,-651435.5011114908,-3.092281986027956e-11,-230173.23051851863,209771.28417720136,-123379124.9402797,1100947.012148148,832349.9062161179,219536632.68782392,60984789.707443535,-562945.0619387447,-145694872.47865194,-44143847.558808975,-65778648256.70711,0.16724524975257832,0.0023125766105484644,2.5883988672054885e-05,3.5958880160618e-07,1.0726236157992228e-12,1.7269672952054623e-08,2.3019231975634506e-13,,,0.07059146542132803,-0.0009844348495882795,,-0.02020725206198243,0.0003170017019867339,-0.0032093741792116656,0.0966537843312503,0.0012578286773327792,0.0057106516250655815,2.7306328496300097e-05,-0.0008507100648192745,-0.0037898579845079407,-1.9765689253238605e-05,-0.0005069788429185409,-0.4990160437239183,219.6812408671319,210.95239322654825,0.9836782279218886,291.4790401036259,-0.18704444023249273,3375,899.7665185185185,pheno
241,242,703.8356964136781,2785.9666388657215,2398,0.49784337847293225,1,0.7297626293365794,64.03124237432849,226.04976276449443,8.471703205548677,8.471703205548677,172.3082837310214,227.3535932955725,171.0044531999433,2398.0,69462.0,2554148.0,106305576.0,69148.0,1982670.0,73993928.0,3136359708.0,2407126.0,67686626.0,2507418528.0,105900458600.0,92231578.0,2537347422.0,92561532944.0,3864584562396.0,2398.0,-1.0302869668521453e-11,542067.3311092576,916756.0321007029,-1.9042545318370685e-11,-20315.14428690573,1520214.5725246414,-10004877.421973534,413195.2643869893,-868120.8797740133,67447950.42200378,-303634711.34964955,-1009122.9723365526,-8516811.309398003,329144119.0655392,-4436778396.207961,0.16612095350104913,0.000552174349752963,0.0005475826804148672,3.3240424614412267e-06,-1.3632700173859627e-10,-7.758774194184933e-08,-3.9072712094079984e-11,,,0.0942659561153021,0.0032555984221086898,,-0.003532820352605787,0.005398609870323933,-0.000725544803276098,0.07185499738574704,-0.003082884505178178,0.0048912653155380355,-0.00044965486097059176,-0.0035836133512254123,-0.0006176315736208095,0.0004874319291092927,-0.00013417482035820339,-1.4180903148437325,187.3380951166243,180.28916828841346,0.9779771615008157,98.50538643872302,-0.1821048660765244,2398,451.8903252710592,pheno
242,243,715.5383693045563,821.9188649080735,2502,0.7842245695108658,1,0.7660747091243111,72.00694410957877,124.81076321995961,10.736095536041175,10.736095536041175,322.0950505782424,322.67758254470533,124.2282312534967,2502.0,57343.0,1626513.0,51382387.0,91419.0,2068358.0,58614228.0,1855272158.0,4146183.0,93504518.0,2622790924.0,82056021734.0,209278719.0,4725139046.0,131100563100.0,4045820859062.0,2502.0,-1.5631940186722204e-12,312276.52957633894,-209491.90886970717,2.6361135496699717e-11,-26861.71103117502,415375.1799845519,-8386951.954079355,805881.8165467625,441676.1744676201,67379945.51720881,46381549.03553233,-1107261.5158980745,-12120646.548731934,157111645.41486955,-2940147834.392453,0.17861942997530056,0.006291073460640203,8.050366966464748e-05,5.432226546295235e-06,1.0491678485327347e-10,3.6974774877234584e-07,4.355696754629687e-11,,,0.04988439776976803,-0.0006690352349638184,,-0.004291005410088399,0.0013265458920990714,-0.0005354787476733021,0.12873503220553253,0.001410540983454631,0.004301983490712736,5.9202450072105913e-05,-0.0035361602863430795,-0.0007738626226121216,0.00020054083006789054,-7.50274085940101e-05,-0.05420604747293728,196.8528137423857,189.30968718584336,0.9750584567420109,81.09925627374001,-0.6586800057132766,2502,468.77258193445243,pheno
243,244,729.5744336569579,1787.7738673139158,4944,0.9212170295933777,1,0.4993939393939394,121.16517651536682,771.9160970179935,-406.8519856044659,-406.8519856044659,427.08345639446594,1041.377503798403,157.6220496140564,4944.0,285634.0,20318534.0,1601237284.0,220376.0,14743450.0,1128045794.0,92630549488.0,11934636.0,865906480.0,68923740568.0,5789740766914.0,723116438.0,55087799488.0,4492771767092.0,382698055503154.0,4944.0,6.252776074688882e-12,3816353.1836569593,-13613968.240562944,1.0970779840135947e-11,2011476.2168284792,-10062871.901935967,2858582385.6733704,2111500.6084142393,-2924423.063023003,2020329387.5686686,-14763529618.261911,2898909.8252846114,1711943435.1148224,-7042019120.977873,2319170941251.3857,0.24251609090057835,0.031952679999840486,0.0003785590809740158,0.00010997100149493075,2.199423768708253e-08,1.8449538136398855e-05,-4.44041234350067e-09,,,0.15613189664603427,-0.007921156209935542,,0.08229206828569294,-0.005854985030618078,0.023654584669983738,0.08638419425454406,-0.0017015473737571685,0.01671809523455172,-0.001737463070009494,0.0016867027422745654,0.01416622138970022,-0.0008287481704825686,0.003881672693331294,0.985817195168279,316.5756851698602,302.8140867003038,0.9526011560693641,282.41039761664763,-0.28523571776004325,4944,884.2479773462783,pheno
244,245,721.6751427088739,18.05033731188376,1927,0.7099883987193691,1,0.8165254237288135,64.47480127925948,112.45257772742461,-2.7330104604251817,-2.7330104604251817,226.55975056344326,226.62517209667595,112.3871561941919,1927.0,34783.0,844541.0,23151181.0,51403.0,933108.0,22223852.0,592548840.0,1807763.0,32716682.0,762423162.0,19752008606.0,72244927.0,1312788438.0,30160602674.0,764712218838.0,1927.0,0.0,216696.11728074725,84055.05409835628,-1.3059775483270641e-11,5266.511157239325,-494524.304185006,-3380945.4515663637,436580.6393357552,-195019.80333738358,42514610.20106744,-66259065.39996816,730889.2747526573,13107312.628287923,-153201991.53589487,709413953.4100169,0.17592751857336164,0.0035144540861680204,0.000201405616697793,2.5660106541042964e-06,3.0364449126496855e-11,9.146516979624865e-08,4.9808459641477753e-11,,,0.05835629357935891,0.0005156553706464092,,0.0014182721642061141,-0.0030337749003145733,-0.0004724904336401148,0.11757122499400274,-0.0011963945541651243,0.005941458357642629,-0.00021094017621108949,0.004483811044045677,0.0018317597596042585,-0.0004877288095658384,5.144851782141247e-05,0.02393296434085866,176.42640687119285,169.94423914313347,0.9659147869674185,88.26979219633053,-1.014606184769816,1927,511.8951738453555,pheno
